date,id,uvIndex,sunHour,cloudcover,maxtempC,mintempC,precipitation,sunrise,sunset
2017-10-24,1,4.0,11.6,15.0,19.0,12.0,0.3,07:35 AM,07:07 PM
2017-10-25,1,4.0,11.6,14.0,19.0,10.0,0.1,07:35 AM,07:07 PM
2017-10-26,1,4.0,11.6,5.0,21.0,8.0,0.0,07:35 AM,07:06 PM
2017-10-27,1,5.0,11.6,2.0,22.0,12.0,0.0,07:36 AM,07:05 PM
2017-10-28,1,5.0,11.6,12.0,21.0,11.0,0.1,07:36 AM,07:05 PM
2017-10-29,1,5.0,11.6,17.0,21.0,12.0,0.4,07:37 AM,07:04 PM
2017-10-30,1,5.0,11.6,14.0,22.0,13.0,0.9,07:37 AM,07:04 PM
2017-10-31,1,5.0,11.6,10.0,23.0,13.0,0.1,07:37 AM,07:03 PM
2017-11-01,1,5.0,11.6,11.0,23.0,13.0,0.8,07:38 AM,07:03 PM
2017-11-02,1,5.0,11.6,7.0,24.0,14.0,0.3,07:38 AM,07:02 PM
2017-11-03,1,5.0,11.6,4.0,24.0,14.0,0.0,07:39 AM,07:02 PM
2017-11-04,1,5.0,11.6,2.0,24.0,12.0,0.0,07:39 AM,07:01 PM
2017-11-05,1,5.0,11.6,5.0,24.0,12.0,0.0,07:40 AM,07:01 PM
2017-11-06,1,5.0,11.6,1.0,24.0,13.0,0.0,07:40 AM,07:01 PM
2017-11-07,1,5.0,11.6,1.0,25.0,12.0,0.0,07:41 AM,07:00 PM
2017-11-08,1,5.0,11.6,0.0,23.0,12.0,0.0,07:41 AM,07:00 PM
2017-11-09,1,5.0,11.2,3.0,22.0,10.0,0.0,07:42 AM,06:59 PM
2017-11-10,1,5.0,11.2,9.0,21.0,10.0,0.1,07:42 AM,06:59 PM
2017-11-11,1,5.0,11.2,16.0,21.0,12.0,0.0,07:43 AM,06:59 PM
2017-11-12,1,5.0,11.2,8.0,22.0,11.0,0.0,07:43 AM,06:59 PM
2017-11-13,1,4.0,11.1,7.0,22.0,11.0,0.0,07:44 AM,06:58 PM
2017-11-14,1,4.0,11.1,9.0,21.0,10.0,0.0,07:44 AM,06:58 PM
2017-11-15,1,5.0,11.1,6.0,22.0,10.0,0.0,07:45 AM,06:58 PM
2017-11-16,1,5.0,11.1,2.0,22.0,10.0,0.0,07:46 AM,06:58 PM
2017-11-17,1,5.0,11.1,1.0,22.0,10.0,0.0,07:46 AM,06:57 PM
2017-11-18,1,5.0,11.1,0.0,23.0,11.0,0.0,07:47 AM,06:57 PM
2017-11-19,1,4.0,11.1,7.0,19.0,10.0,0.0,07:47 AM,06:57 PM
2017-11-20,1,4.0,11.1,7.0,21.0,9.0,0.0,07:48 AM,06:57 PM
2017-11-21,1,5.0,11.1,4.0,21.0,11.0,0.0,07:48 AM,06:57 PM
2017-11-22,1,4.0,11.1,4.0,19.0,11.0,0.1,07:49 AM,06:57 PM
2017-11-23,1,4.0,11.1,3.0,19.0,7.0,0.0,07:50 AM,06:57 PM
2017-11-24,1,4.0,11.1,1.0,19.0,8.0,0.0,07:50 AM,06:57 PM
2017-11-25,1,4.0,11.1,0.0,21.0,9.0,0.0,07:51 AM,06:57 PM
2017-11-26,1,4.0,11.1,1.0,21.0,10.0,0.0,07:51 AM,06:57 PM
2017-11-27,1,4.0,11.1,5.0,19.0,7.0,0.0,07:52 AM,06:57 PM
2017-11-28,1,4.0,11.0,3.0,20.0,9.0,0.0,07:53 AM,06:57 PM
2017-11-29,1,4.0,11.0,2.0,21.0,10.0,0.0,07:53 AM,06:57 PM
2017-11-30,1,4.0,11.0,6.0,20.0,8.0,0.0,07:54 AM,06:57 PM
2017-12-01,1,4.0,11.0,6.0,19.0,8.0,0.0,07:55 AM,06:57 PM
2017-12-02,1,4.0,11.0,5.0,20.0,8.0,0.0,07:55 AM,06:57 PM
2017-12-03,1,4.0,11.0,6.0,20.0,9.0,0.0,07:56 AM,06:58 PM
2017-12-04,1,5.0,11.0,6.0,21.0,11.0,0.0,07:56 AM,06:58 PM
2017-12-05,1,5.0,11.0,0.0,22.0,11.0,0.0,07:57 AM,06:58 PM
2017-12-06,1,5.0,11.0,3.0,22.0,11.0,0.0,07:58 AM,06:58 PM
2017-12-07,1,5.0,11.0,5.0,20.0,11.0,0.0,07:58 AM,06:58 PM
2017-12-08,1,4.0,11.0,5.0,19.0,10.0,0.0,07:59 AM,06:59 PM
2017-12-09,1,4.0,11.0,9.0,17.0,6.0,0.0,07:59 AM,06:59 PM
2017-12-10,1,4.0,10.6,1.0,17.0,5.0,0.0,08:00 AM,06:59 PM
2017-12-11,1,4.0,11.0,0.0,18.0,5.0,0.0,08:01 AM,07:00 PM
2017-12-12,1,4.0,11.0,0.0,20.0,7.0,0.0,08:01 AM,07:00 PM
2017-12-13,1,4.0,11.0,0.0,20.0,6.0,0.0,08:02 AM,07:00 PM
2017-12-14,1,4.0,11.0,0.0,21.0,10.0,0.0,08:02 AM,07:01 PM
2017-12-15,1,4.0,11.0,0.0,20.0,10.0,0.0,08:03 AM,07:01 PM
2017-12-16,1,4.0,11.0,5.0,20.0,11.0,0.0,08:03 AM,07:02 PM
2017-12-17,1,4.0,11.0,4.0,20.0,11.0,0.0,08:04 AM,07:02 PM
2017-12-18,1,5.0,11.0,2.0,21.0,11.0,0.0,08:04 AM,07:03 PM
2017-12-19,1,5.0,11.0,1.0,21.0,11.0,0.0,08:05 AM,07:03 PM
2017-12-20,1,5.0,11.0,2.0,22.0,11.0,0.0,08:05 AM,07:04 PM
2017-12-21,1,5.0,11.0,2.0,22.0,11.0,0.0,08:06 AM,07:04 PM
2017-12-22,1,5.0,11.0,3.0,22.0,11.0,0.0,08:06 AM,07:05 PM
2017-12-23,1,5.0,11.0,2.0,21.0,11.0,0.0,08:07 AM,07:05 PM
2017-12-24,1,5.0,11.0,4.0,22.0,11.0,0.0,08:07 AM,07:06 PM
2017-12-25,1,4.0,11.0,9.0,20.0,9.0,0.0,08:08 AM,07:06 PM
2017-12-26,1,4.0,11.0,2.0,20.0,10.0,0.0,08:08 AM,07:07 PM
2017-12-27,1,4.0,11.0,3.0,21.0,10.0,0.0,08:09 AM,07:07 PM
2017-12-28,1,4.0,11.0,7.0,20.0,8.0,0.0,08:09 AM,07:08 PM
2017-12-29,1,4.0,11.0,10.0,18.0,9.0,0.0,08:09 AM,07:08 PM
2017-12-30,1,4.0,11.0,3.0,19.0,9.0,0.0,08:10 AM,07:09 PM
2017-12-31,1,4.0,11.0,3.0,19.0,10.0,0.0,08:10 AM,07:10 PM
2018-01-01,1,4.0,11.0,14.0,18.0,9.0,1.3,08:10 AM,07:10 PM
2018-01-02,1,4.0,11.0,8.0,19.0,8.0,0.0,08:11 AM,07:11 PM
2018-01-03,1,4.0,11.0,7.0,19.0,10.0,0.0,08:11 AM,07:12 PM
2018-01-04,1,4.0,11.0,11.0,19.0,9.0,0.0,08:11 AM,07:12 PM
2018-01-05,1,4.0,11.0,7.0,20.0,10.0,0.0,08:12 AM,07:13 PM
2018-01-06,1,4.0,11.0,5.0,20.0,10.0,0.0,08:12 AM,07:13 PM
2018-01-07,1,4.0,11.0,2.0,20.0,9.0,0.0,08:12 AM,07:14 PM
2018-01-08,1,4.0,11.0,0.0,21.0,10.0,0.0,08:12 AM,07:15 PM
2018-01-09,1,4.0,11.0,2.0,21.0,8.0,0.0,08:13 AM,07:15 PM
2018-01-10,1,4.0,11.0,0.0,21.0,9.0,0.0,08:13 AM,07:16 PM
2018-01-11,1,5.0,11.0,2.0,22.0,10.0,0.0,08:13 AM,07:17 PM
2018-01-12,1,4.0,11.0,4.0,19.0,9.0,0.0,08:13 AM,07:17 PM
2018-01-13,1,4.0,11.1,0.0,20.0,8.0,0.0,08:13 AM,07:18 PM
2018-01-14,1,4.0,11.1,3.0,18.0,5.0,0.0,08:13 AM,07:19 PM
2018-01-15,1,4.0,11.1,2.0,18.0,6.0,0.0,08:13 AM,07:19 PM
2018-01-16,1,4.0,11.1,2.0,19.0,7.0,0.0,08:13 AM,07:20 PM
2018-01-17,1,4.0,11.1,4.0,18.0,6.0,0.0,08:13 AM,07:21 PM
2018-01-18,1,4.0,11.1,5.0,18.0,6.0,0.0,08:13 AM,07:21 PM
2018-01-19,1,4.0,11.1,1.0,19.0,8.0,0.0,08:13 AM,07:22 PM
2018-01-20,1,4.0,11.1,3.0,20.0,9.0,0.0,08:13 AM,07:23 PM
2018-01-21,1,5.0,11.1,3.0,21.0,10.0,0.0,08:13 AM,07:23 PM
2018-01-22,1,5.0,11.1,3.0,22.0,11.0,0.0,08:13 AM,07:24 PM
2018-01-23,1,4.0,11.1,7.0,21.0,10.0,0.0,08:13 AM,07:24 PM
2018-01-24,1,4.0,11.1,17.0,19.0,10.0,1.6,08:13 AM,07:25 PM
2018-01-25,1,4.0,11.1,18.0,18.0,8.0,0.2,08:13 AM,07:26 PM
2018-01-26,1,4.0,11.1,11.0,19.0,9.0,0.2,08:13 AM,07:26 PM
2018-01-27,1,4.0,11.2,9.0,20.0,10.0,1.7,08:12 AM,07:27 PM
2018-01-28,1,4.0,11.2,22.0,17.0,10.0,0.7,08:12 AM,07:27 PM
2018-01-29,1,4.0,11.2,28.0,13.0,7.0,0.1,08:12 AM,07:28 PM
2018-01-30,1,3.0,11.2,9.0,16.0,5.0,0.0,08:12 AM,07:29 PM
2018-01-31,1,4.0,11.2,7.0,19.0,7.0,0.0,08:11 AM,07:29 PM
2018-02-01,1,5.0,10.1,24.0,22.0,10.0,0.0,08:11 AM,07:30 PM
2018-02-02,1,5.0,11.2,7.0,23.0,11.0,0.0,08:11 AM,07:30 PM
2018-02-03,1,5.0,11.2,5.0,22.0,10.0,0.0,08:10 AM,07:31 PM
2018-02-04,1,5.0,10.1,19.0,23.0,12.0,0.1,08:10 AM,07:31 PM
2018-02-05,1,5.0,11.2,4.0,23.0,12.0,0.0,08:10 AM,07:32 PM
2018-02-06,1,4.0,8.6,43.0,23.0,12.0,0.0,08:09 AM,07:33 PM
2018-02-07,1,5.0,7.1,36.0,22.0,12.0,0.1,08:09 AM,07:33 PM
2018-02-08,1,4.0,11.3,14.0,19.0,11.0,0.4,08:08 AM,07:34 PM
2018-02-09,1,4.0,11.3,15.0,20.0,10.0,1.2,08:08 AM,07:34 PM
2018-02-10,1,4.0,11.3,14.0,19.0,10.0,0.0,08:08 AM,07:35 PM
2018-02-11,1,5.0,11.3,10.0,21.0,11.0,0.0,08:07 AM,07:35 PM
2018-02-12,1,5.0,11.3,6.0,22.0,11.0,0.0,08:07 AM,07:36 PM
2018-02-13,1,5.0,11.3,8.0,22.0,11.0,0.2,08:06 AM,07:36 PM
2018-02-14,1,5.0,11.3,13.0,21.0,11.0,0.0,08:06 AM,07:36 PM
2018-02-15,1,5.0,11.3,8.0,23.0,11.0,0.0,08:05 AM,07:37 PM
2018-02-16,1,5.0,11.3,2.0,24.0,12.0,0.0,08:05 AM,07:37 PM
2018-02-17,1,5.0,11.3,2.0,23.0,12.0,0.0,08:04 AM,07:38 PM
2018-02-18,1,5.0,11.4,2.0,22.0,11.0,0.0,08:03 AM,07:38 PM
2018-02-19,1,5.0,11.4,4.0,21.0,11.0,0.0,08:03 AM,07:39 PM
2018-02-20,1,5.0,11.4,8.0,21.0,11.0,0.0,08:02 AM,07:39 PM
2018-02-21,1,5.0,11.4,3.0,23.0,12.0,0.0,08:02 AM,07:39 PM
2018-02-22,1,5.0,11.4,6.0,24.0,12.0,0.6,08:01 AM,07:40 PM
2018-02-23,1,5.0,11.4,12.0,23.0,13.0,0.3,08:00 AM,07:40 PM
2018-02-24,1,5.0,11.4,7.0,23.0,13.0,0.3,08:00 AM,07:41 PM
2018-02-25,1,5.0,11.6,8.0,24.0,13.0,0.7,07:59 AM,07:41 PM
2018-02-26,1,5.0,11.6,11.0,23.0,14.0,3.1,07:58 AM,07:41 PM
2018-02-27,1,5.0,11.6,10.0,24.0,13.0,0.1,07:58 AM,07:42 PM
2018-02-28,1,5.0,11.6,9.0,24.0,14.0,0.0,07:57 AM,07:42 PM
2018-03-01,1,5.0,11.6,7.0,26.0,14.0,1.1,07:56 AM,07:42 PM
2018-03-02,1,5.0,11.6,7.0,24.0,13.0,0.0,07:55 AM,07:43 PM
2018-03-03,1,5.0,11.6,2.0,24.0,11.0,0.0,07:55 AM,07:43 PM
2018-03-04,1,5.0,11.6,0.0,24.0,12.0,0.0,07:54 AM,07:43 PM
2018-03-05,1,5.0,11.6,2.0,24.0,13.0,0.0,07:53 AM,07:44 PM
2018-03-06,1,5.0,11.6,3.0,24.0,14.0,0.1,07:52 AM,07:44 PM
2018-03-07,1,5.0,11.6,11.0,21.0,12.0,1.3,07:52 AM,07:44 PM
2018-03-08,1,5.0,11.6,9.0,22.0,11.0,0.6,07:51 AM,07:45 PM
2018-03-09,1,5.0,11.6,8.0,24.0,13.0,0.2,07:50 AM,07:45 PM
2018-03-10,1,5.0,11.6,2.0,26.0,14.0,0.0,07:49 AM,07:45 PM
2018-03-11,1,6.0,11.6,2.0,27.0,15.0,0.3,07:48 AM,07:46 PM
2018-03-12,1,5.0,11.6,9.0,24.0,14.0,2.1,07:48 AM,07:46 PM
2018-03-13,1,5.0,11.6,8.0,24.0,14.0,0.9,07:47 AM,07:46 PM
2018-03-14,1,5.0,11.6,5.0,23.0,13.0,0.4,07:46 AM,07:46 PM
2018-03-15,1,5.0,11.6,1.0,24.0,13.0,0.0,07:45 AM,07:47 PM
2018-03-16,1,5.0,11.6,1.0,25.0,14.0,0.0,07:44 AM,07:47 PM
2018-03-17,1,5.0,11.6,5.0,25.0,14.0,0.0,07:43 AM,07:47 PM
2018-03-18,1,5.0,11.6,15.0,25.0,15.0,0.0,07:43 AM,07:47 PM
2018-03-19,1,6.0,11.6,29.0,27.0,15.0,0.0,07:42 AM,07:48 PM
2018-03-20,1,6.0,11.6,3.0,27.0,15.0,0.0,07:41 AM,07:48 PM
2018-03-21,1,5.0,11.6,12.0,26.0,14.0,1.9,07:40 AM,07:48 PM
2018-03-22,1,5.0,11.6,4.0,24.0,13.0,0.5,07:39 AM,07:48 PM
2018-03-23,1,5.0,11.6,3.0,25.0,12.0,0.0,07:38 AM,07:49 PM
2018-03-24,1,5.0,11.6,1.0,27.0,14.0,0.0,07:38 AM,07:49 PM
2018-03-25,1,5.0,11.6,1.0,26.0,13.0,0.0,07:37 AM,07:49 PM
2018-03-26,1,5.0,11.6,1.0,26.0,15.0,0.0,07:36 AM,07:49 PM
2018-03-27,1,5.0,11.6,0.0,26.0,14.0,0.0,07:35 AM,07:50 PM
2018-03-28,1,5.0,11.6,0.0,25.0,14.0,0.0,07:34 AM,07:50 PM
2018-03-29,1,5.0,11.6,0.0,25.0,13.0,0.0,07:33 AM,07:50 PM
2018-03-30,1,5.0,11.6,7.0,22.0,12.0,0.6,07:32 AM,07:50 PM
2018-03-31,1,5.0,11.6,6.0,25.0,12.0,0.0,07:32 AM,07:51 PM
2018-04-01,1,5.0,11.6,1.0,25.0,13.0,0.0,07:31 AM,07:51 PM
2018-04-02,1,5.0,11.6,2.0,26.0,14.0,0.0,07:30 AM,07:51 PM
2018-04-03,1,5.0,11.6,7.0,26.0,15.0,0.3,07:29 AM,07:51 PM
2018-04-04,1,5.0,11.6,8.0,23.0,15.0,4.7,07:28 AM,07:52 PM
2018-04-05,1,5.0,11.6,11.0,25.0,14.0,1.1,07:27 AM,07:52 PM
2018-04-06,1,5.0,11.6,6.0,24.0,15.0,0.5,07:27 AM,07:52 PM
2018-04-07,1,5.0,11.6,3.0,25.0,14.0,0.0,07:26 AM,07:52 PM
2018-04-08,1,6.0,11.6,5.0,26.0,15.0,0.0,07:25 AM,07:53 PM
2018-04-09,1,6.0,11.6,15.0,26.0,15.0,0.4,07:24 AM,07:53 PM
2018-04-10,1,5.0,11.6,11.0,24.0,15.0,2.8,07:23 AM,07:53 PM
2018-04-11,1,5.0,11.6,16.0,23.0,13.0,0.8,07:22 AM,07:53 PM
2018-04-12,1,5.0,11.6,11.0,24.0,14.0,0.3,07:22 AM,07:54 PM
2018-04-13,1,5.0,11.6,4.0,24.0,14.0,0.0,07:21 AM,07:54 PM
2018-04-14,1,5.0,11.6,1.0,24.0,14.0,0.0,07:20 AM,07:54 PM
2018-04-15,1,5.0,11.6,3.0,24.0,12.0,0.0,07:19 AM,07:55 PM
2018-04-16,1,5.0,11.6,7.0,24.0,13.0,0.1,07:19 AM,07:55 PM
2018-04-17,1,6.0,11.6,5.0,26.0,15.0,0.0,07:18 AM,07:55 PM
2018-04-18,1,6.0,11.6,10.0,28.0,15.0,0.4,07:17 AM,07:55 PM
2018-04-19,1,6.0,11.6,2.0,28.0,15.0,0.0,07:16 AM,07:56 PM
2018-04-20,1,5.0,11.6,1.0,26.0,12.0,0.0,07:16 AM,07:56 PM
2018-04-21,1,6.0,11.6,3.0,27.0,15.0,1.1,07:15 AM,07:56 PM
2018-04-22,1,6.0,11.6,13.0,26.0,16.0,4.4,07:14 AM,07:57 PM
2018-04-23,1,6.0,11.6,16.0,26.0,16.0,5.7,07:13 AM,07:57 PM
2018-04-24,1,5.0,11.6,15.0,25.0,16.0,2.7,07:13 AM,07:57 PM
2018-04-25,1,6.0,11.6,11.0,25.0,15.0,5.5,07:12 AM,07:58 PM
2018-04-26,1,6.0,11.6,9.0,26.0,15.0,1.1,07:11 AM,07:58 PM
2018-04-27,1,6.0,11.6,6.0,26.0,16.0,3.8,07:11 AM,07:58 PM
2018-04-28,1,5.0,11.6,10.0,24.0,14.0,3.5,07:10 AM,07:59 PM
2018-04-29,1,5.0,11.6,5.0,25.0,15.0,1.0,07:10 AM,07:59 PM
2018-04-30,1,5.0,11.6,7.0,26.0,15.0,2.6,07:09 AM,07:59 PM
2018-05-01,1,5.0,11.6,16.0,25.0,16.0,7.5,07:08 AM,08:00 PM
2018-05-02,1,5.0,11.6,18.0,24.0,14.0,0.9,07:08 AM,08:00 PM
2018-05-03,1,6.0,11.6,14.0,26.0,16.0,1.1,07:07 AM,08:00 PM
2018-05-04,1,6.0,11.6,19.0,25.0,16.0,4.8,07:07 AM,08:01 PM
2018-05-05,1,5.0,11.6,23.0,23.0,16.0,5.7,07:06 AM,08:01 PM
2018-05-06,1,5.0,11.6,31.0,21.0,15.0,3.4,07:06 AM,08:01 PM
2018-05-07,1,5.0,11.6,32.0,21.0,14.0,3.7,07:05 AM,08:02 PM
2018-05-08,1,5.0,11.6,36.0,18.0,14.0,7.2,07:05 AM,08:02 PM
2018-05-09,1,5.0,11.6,10.0,24.0,13.0,2.0,07:04 AM,08:02 PM
2018-05-10,1,5.0,11.6,13.0,23.0,13.0,1.8,07:04 AM,08:03 PM
2018-05-11,1,5.0,11.6,7.0,24.0,13.0,1.8,07:03 AM,08:03 PM
2018-05-12,1,5.0,11.6,9.0,25.0,15.0,4.3,07:03 AM,08:03 PM
2018-05-13,1,6.0,11.6,10.0,26.0,16.0,2.6,07:02 AM,08:04 PM
2018-05-14,1,6.0,11.6,9.0,25.0,16.0,3.6,07:02 AM,08:04 PM
2018-05-15,1,6.0,11.6,4.0,27.0,15.0,0.7,07:02 AM,08:05 PM
2018-05-16,1,6.0,11.6,5.0,28.0,15.0,0.6,07:01 AM,08:05 PM
2018-05-17,1,6.0,11.6,2.0,27.0,15.0,0.0,07:01 AM,08:05 PM
2018-05-18,1,6.0,11.6,1.0,28.0,15.0,0.0,07:01 AM,08:06 PM
2018-05-19,1,6.0,11.6,10.0,28.0,17.0,14.5,07:00 AM,08:06 PM
2018-05-20,1,6.0,11.6,8.0,26.0,16.0,1.5,07:00 AM,08:07 PM
2018-05-21,1,6.0,11.6,8.0,25.0,16.0,2.5,07:00 AM,08:07 PM
2018-05-22,1,6.0,11.6,7.0,25.0,16.0,1.8,06:59 AM,08:07 PM
2018-05-23,1,6.0,11.6,4.0,27.0,15.0,0.8,06:59 AM,08:08 PM
2018-05-24,1,6.0,11.6,5.0,28.0,15.0,0.4,06:59 AM,08:08 PM
2018-05-25,1,6.0,11.6,1.0,27.0,15.0,0.0,06:59 AM,08:09 PM
2018-05-26,1,6.0,11.6,0.0,27.0,14.0,0.0,06:59 AM,08:09 PM
2018-05-27,1,6.0,11.6,0.0,28.0,14.0,0.0,06:58 AM,08:09 PM
2018-05-28,1,6.0,11.6,0.0,29.0,16.0,0.0,06:58 AM,08:10 PM
2018-05-29,1,6.0,11.6,0.0,31.0,16.0,0.0,06:58 AM,08:10 PM
2018-05-30,1,6.0,11.6,0.0,31.0,17.0,0.0,06:58 AM,08:10 PM
2018-05-31,1,6.0,11.6,0.0,30.0,17.0,0.0,06:58 AM,08:11 PM
2018-06-01,1,6.0,11.6,2.0,29.0,15.0,0.3,06:58 AM,08:11 PM
2018-06-02,1,6.0,11.6,6.0,25.0,15.0,0.0,06:58 AM,08:12 PM
2018-06-03,1,5.0,11.6,9.0,24.0,14.0,0.7,06:58 AM,08:12 PM
2018-06-04,1,5.0,11.6,7.0,25.0,13.0,0.1,06:58 AM,08:12 PM
2018-06-05,1,5.0,11.6,10.0,26.0,14.0,2.6,06:58 AM,08:13 PM
2018-06-06,1,6.0,11.6,10.0,26.0,15.0,7.5,06:58 AM,08:13 PM
2018-06-07,1,5.0,11.6,14.0,24.0,15.0,9.2,06:58 AM,08:13 PM
2018-06-08,1,4.0,11.6,26.0,23.0,15.0,8.9,06:58 AM,08:14 PM
2018-06-09,1,5.0,11.6,21.0,23.0,15.0,7.3,06:58 AM,08:14 PM
2018-06-10,1,5.0,11.6,25.0,24.0,15.0,5.2,06:58 AM,08:14 PM
2018-06-11,1,5.0,11.6,27.0,24.0,15.0,10.9,06:58 AM,08:15 PM
2018-06-12,1,5.0,11.6,38.0,23.0,15.0,5.4,06:58 AM,08:15 PM
2018-06-13,1,5.0,11.6,48.0,21.0,14.0,5.6,06:58 AM,08:15 PM
2018-06-14,1,5.0,11.6,39.0,21.0,14.0,5.9,06:58 AM,08:16 PM
2018-06-15,1,5.0,11.6,36.0,21.0,15.0,4.8,06:58 AM,08:16 PM
2018-06-16,1,5.0,11.6,23.0,22.0,14.0,2.4,06:59 AM,08:16 PM
2018-06-17,1,5.0,11.6,31.0,22.0,15.0,5.3,06:59 AM,08:16 PM
2018-06-18,1,5.0,10.4,47.0,20.0,15.0,4.7,06:59 AM,08:17 PM
2018-06-19,1,5.0,11.6,37.0,21.0,14.0,4.0,06:59 AM,08:17 PM
2018-06-20,1,5.0,11.6,31.0,21.0,14.0,2.4,06:59 AM,08:17 PM
2018-06-21,1,5.0,11.6,42.0,21.0,14.0,1.0,07:00 AM,08:17 PM
2018-06-22,1,5.0,11.6,24.0,23.0,14.0,2.7,07:00 AM,08:18 PM
2018-06-23,1,5.0,11.6,17.0,22.0,14.0,8.4,07:00 AM,08:18 PM
2018-06-24,1,5.0,11.6,18.0,23.0,14.0,0.8,07:00 AM,08:18 PM
2018-06-25,1,5.0,11.6,28.0,23.0,14.0,4.1,07:01 AM,08:18 PM
2018-06-26,1,5.0,11.6,31.0,24.0,14.0,9.3,07:01 AM,08:18 PM
2018-06-27,1,5.0,11.6,23.0,23.0,14.0,5.1,07:01 AM,08:18 PM
2018-06-28,1,5.0,11.6,25.0,23.0,14.0,9.1,07:01 AM,08:18 PM
2018-06-29,1,5.0,11.6,19.0,24.0,13.0,6.7,07:02 AM,08:19 PM
2018-06-30,1,5.0,11.6,17.0,23.0,13.0,7.4,07:02 AM,08:19 PM
2018-07-01,1,5.0,11.6,6.0,24.0,13.0,0.2,07:02 AM,08:19 PM
2018-07-02,1,5.0,11.6,13.0,23.0,13.0,4.1,07:03 AM,08:19 PM
2018-07-03,1,5.0,11.6,20.0,23.0,13.0,3.2,07:03 AM,08:19 PM
2018-07-04,1,4.0,11.6,23.0,22.0,14.0,4.1,07:03 AM,08:19 PM
2018-07-05,1,5.0,11.6,11.0,22.0,13.0,0.9,07:04 AM,08:19 PM
2018-07-06,1,5.0,11.6,21.0,20.0,12.0,2.6,07:04 AM,08:19 PM
2018-07-07,1,5.0,11.6,26.0,22.0,13.0,12.9,07:04 AM,08:19 PM
2018-07-08,1,5.0,11.6,35.0,21.0,13.0,11.5,07:05 AM,08:19 PM
2018-07-09,1,5.0,11.6,25.0,23.0,12.0,4.5,07:05 AM,08:19 PM
2018-07-10,1,5.0,11.6,22.0,21.0,12.0,7.4,07:05 AM,08:19 PM
2018-07-11,1,5.0,11.6,21.0,22.0,12.0,4.5,07:06 AM,08:19 PM
2018-07-12,1,5.0,11.6,10.0,23.0,12.0,0.1,07:06 AM,08:18 PM
2018-07-13,1,5.0,11.6,12.0,22.0,13.0,5.1,07:06 AM,08:18 PM
2018-07-14,1,5.0,11.6,20.0,22.0,13.0,4.9,07:07 AM,08:18 PM
2018-07-15,1,5.0,11.6,9.0,23.0,12.0,0.8,07:07 AM,08:18 PM
2018-07-16,1,5.0,11.6,8.0,24.0,13.0,0.7,07:08 AM,08:18 PM
2018-07-17,1,5.0,11.6,15.0,23.0,13.0,6.5,07:08 AM,08:18 PM
2018-07-18,1,5.0,11.6,8.0,24.0,12.0,0.6,07:08 AM,08:17 PM
2018-07-19,1,5.0,11.6,7.0,24.0,13.0,0.9,07:09 AM,08:17 PM
2018-07-20,1,5.0,11.6,14.0,23.0,13.0,3.6,07:09 AM,08:17 PM
2018-07-21,1,5.0,11.6,7.0,25.0,12.0,0.0,07:09 AM,08:17 PM
2018-07-22,1,5.0,11.6,9.0,25.0,13.0,1.2,07:10 AM,08:16 PM
2018-07-23,1,5.0,11.6,5.0,26.0,14.0,0.0,07:10 AM,08:16 PM
2018-07-24,1,5.0,11.6,7.0,25.0,14.0,1.9,07:10 AM,08:16 PM
2018-07-25,1,5.0,11.6,16.0,25.0,13.0,1.0,07:11 AM,08:15 PM
2018-07-26,1,5.0,11.6,10.0,25.0,14.0,1.1,07:11 AM,08:15 PM
2018-07-27,1,5.0,11.6,11.0,24.0,13.0,4.0,07:12 AM,08:15 PM
2018-07-28,1,5.0,11.6,12.0,25.0,14.0,2.2,07:12 AM,08:14 PM
2018-07-29,1,5.0,11.6,9.0,24.0,13.0,2.8,07:12 AM,08:14 PM
2018-07-30,1,5.0,11.6,9.0,24.0,13.0,4.0,07:13 AM,08:13 PM
2018-07-31,1,5.0,11.6,19.0,22.0,13.0,9.4,07:13 AM,08:13 PM
2018-08-01,1,5.0,11.6,13.0,23.0,13.0,1.8,07:13 AM,08:12 PM
2018-08-02,1,5.0,11.6,19.0,23.0,12.0,2.4,07:14 AM,08:12 PM
2018-08-03,1,5.0,11.6,51.0,19.0,14.0,8.5,07:14 AM,08:12 PM
2018-08-04,1,5.0,11.6,41.0,20.0,13.0,6.1,07:14 AM,08:11 PM
2018-08-05,1,5.0,11.6,25.0,21.0,12.0,2.8,07:15 AM,08:10 PM
2018-08-06,1,5.0,11.6,27.0,21.0,13.0,6.0,07:15 AM,08:10 PM
2018-08-07,1,5.0,11.6,16.0,23.0,12.0,4.6,07:15 AM,08:09 PM
2018-08-08,1,5.0,11.6,15.0,23.0,13.0,3.2,07:16 AM,08:09 PM
2018-08-09,1,5.0,11.6,17.0,23.0,12.0,5.5,07:16 AM,08:08 PM
2018-08-10,1,5.0,11.6,26.0,22.0,13.0,6.1,07:16 AM,08:08 PM
2018-08-11,1,5.0,11.6,20.0,23.0,13.0,6.2,07:17 AM,08:07 PM
2018-08-12,1,5.0,11.6,28.0,20.0,14.0,4.6,07:17 AM,08:06 PM
2018-08-13,1,5.0,11.6,31.0,24.0,13.0,0.8,07:17 AM,08:06 PM
2018-08-14,1,5.0,11.6,16.0,23.0,12.0,0.1,07:17 AM,08:05 PM
2018-08-15,1,5.0,11.6,27.0,22.0,13.0,6.6,07:18 AM,08:04 PM
